6	rá+görbül
6	rácul
6	pöttyösödik
6	popul
6	pajtásodik
6	össze+öregedik
6	örökösödik
6	neki+vidámodik
6	mohosodik
6	mellé+simul
6	mellé+készül
6	meg+vizesedik
6	meg+túrósodik
6	meg+torzul
6	meg+tornyosul
6	meg+teljesedik
6	meg+sokszorosodik
6	meg+sertésedik
6	meg+pudvásodik
6	meg+népesül
6	meg+magasodik
6	meg+komorodik
6	meg+kábul
6	meg+jámborodik
6	meg+hullámosodik
6	meg+hígul
6	meg+férgesedik
6	meg+elegyedik
6	meg+deresedik
6	meg+csúful
6	meg+bölcsül
6	le+némul
6	le+mélyül
6	le+csöndesül
6	le+betegszik
6	lassúbbodik
6	körül+sűrűsödik
6	körül+ritkul
6	körül+csoportosul
6	kondorodik
6	ki+szálkásodik
6	kisgazdásodik
6	ki+gyérül
6	ki+gödrösödik
6	ki+feketedik
6	ki+erősödik
6	kékül-zöldül
6	kékült-zöldül
6	kátrányosodik
6	kanalasodik
6	javasul
6	jámborodik
6	hozzá+fiatalodik
6	hozzá+erősödik
6	hősödik
6	hálózatosodik
6	gyümölcsösödik
6	gáztalanodik
6	fürtösödik
6	forintosul
6	fondorul
6	fideszesedik
6	fel+paprikásodik
6	fel+nedvesedik
6	fel+nagyul
6	el+zordul
6	el+tágul
6	el+szemetesedik
6	el+szelídül
6	el+sátánosodik
6	el+ridegül
6	el+pusztásodik
6	el+piszkosodik
6	el+latinosodik
6	el+kötőszövetesedik
6	el+könnyesül
6	el+karsztosodik
6	el+görögösödik
6	el+enyhül
6	el+csehesedik
6	el+bénul
6	éktelenedik
6	csoportosodik
6	buborékosodik
6	be+valósul
6	be+taknyosodik
6	be+szőrösödik
6	bele+sűrűsödik
6	bele+részegedik
6	bele+pirosodik
6	bele+kergül
6	bele+feketül
6	bele+csontosodik
6	bele+csábul
6	be+könnyesedik
6	be+kocsonyásodik
6	be+forrósodik
6	be+feketül
6	be+deresedik
6	be+bolondul
6	be+bambul
6	babásodik
6	azonosodik
5	zombisodik
5	vissza+szelídül
5	vissza+halkul
5	vissza+gyermekesedik
5	vissza+csábul
5	vissza+butul
5	végre+épül
5	üregesedik
5	tovább+szegényedik
5	tovább+rosszabbodik
5	tovább+részesül
5	tovább+nehezedik
5	tovább+mérgesedik
5	tovább+melegedik
5	tovább+durvul
5	tokosodik
5	térhálósodik
5	társadalmiasul
5	szivacsosodik
5	szilajodik
5	szét+rozsdásodik
5	szerte+épül
5	szemtelenedik
5	szektásodik
5	sivárodik
5	sikeresedik
5	sarkosodik
5	ridegül
5	rá+teljesül
5	rá+súlyosodik
5	rá+rozsdásodik
5	rá+csábul
5	pofásodik
5	pikánsul
5	parásodik
5	ott+lelkesedik
5	össze+pontosul
5	össze+párosodik
5	oda+tömörül
5	nyugatiasodik
5	nyomvályúsodik
5	neki+szilajodik
5	neki+simul
5	neki+melegedik
5	meg+zsizsikesedik
5	meg+tüzesedik
5	meg+tüskésedik
5	meg+tömörödik
5	meg+szuvasodik
5	meg+szőkül
5	meg+rosszabbodik
5	meg+pocakosodik
5	meg+paripásodik
5	meg+módosul
5	meg+mentesül
5	meg+laposodik
5	meg+karcsúsodik
5	meg+kamaszodik
5	meg+hatalmasodik
5	meg+hártyásodik
5	meg+ferdül
5	meg+fényesül
5	meg+erőtelenül
5	meg+cukrosodik
5	meg+állandósul
5	meg+adósodik
5	márványosodik
5	lyukasodik
5	lucskosodik
5	le+vékonyodik
5	le+vadul
5	le+törpül
5	le+öregedik
5	le+mordul
5	le+lágyul
5	középosztályosodik
5	közé+elegyedik
5	körül+sokasodik
5	körül+erősödik
5	körül+épül
5	komplettül
5	ki+világosul
5	ki+szakállasodik
5	ki+kopaszodik
5	ki+izmosodik
5	ki+habosodik
5	ki+gyorsul
5	ki+gyengül
5	ki+fiatalodik
5	ki+bolyhosodik
5	ki+bolondul
5	ki+bodorodik
5	kénytelenül
5	kénytelenedik
5	karcosodik
5	jelentéktelenedik
5	ittasodik
5	ide+nősül
5	hurkásodik
5	hozzá+vénül
5	híresedik
5	háziasodik
5	gyávul
5	fölé+épül
5	fel+vidámul
5	felül+teljesül
5	fel+tőkésedik
5	fel+terebélyesedik
5	fel+táskásodik
5	fel+tarul
5	fel+sötétedik
5	fel+jogosul
5	fel+hullámosodik
5	fel+göndörödik
5	felemásul
5	fel+cserepesedik
5	fátyolosodik
5	faszul
5	etruszkul
5	értelmesedik
5	emberiesedik
5	el+vizenyősödik
5	el+vallástalanodik
5	el+tokosodik
5	el+tályogosodik
5	el+szegényül
5	el+szappanosodik
5	el+sivárul
5	el+sivárodik
5	el+rövidül
5	el+restül
5	el+poposodik
5	el+polgárosodik
5	el+pocakosodik
5	elő+göndörödik
5	el+nősül
5	el+nitrátosodik
5	el+népiesedik
5	el+lomposodik
5	el+lengyelesedik
5	el+láposodik
5	el+különödik
5	el+közösül
5	el+közönségesedik
5	el+kövéredik
5	el+könnyesedik
5	el+kérgesedik
5	el+kényesedik
5	el+jellegtelenedik
5	el+igénytelenedik
5	el+hűvösödik
5	el+homokosodik
5	el+házasodik
5	el+gonoszodik
5	élesül
5	el+dologiasodik
5	el+amerikaiasodik
5	ékesedik
5	egyneműsödik
5	bodorul
5	blődül
5	bizonyosul
5	be+tompul
5	be+tömörödik
5	be+töményedik
5	be+savasodik
5	be+őszül
5	be+mohosodik
5	bele+zsírosodik
5	bele+veresedik
5	bele+tompul
5	bele+testesül
5	bele+lelkesedik
5	bele+igazodik
5	bele+gyökeresedik
5	bele+betegszik
5	be+golyósodik
5	be+gennyesedik
5	be+frissül
5	át+szabadul
5	át+puhul
5	át+nedvesül
5	át+lucskosodik
5	át+lázasodik
5	át+készül
5	által+részesül
4	vízszintesedik
4	vissza+pusztul
4	vissza+öregedik
4	vissza+honosodik
4	vissza+gyerekesedik
4	vissza+drágul
4	vissza+barnul
4	vaskosodik
4	utána+ferdül
4	unalmasodik
4	tuskósodik
4	túrósodik
4	tovább+rövidül
4	tovább+puhul
4	tovább+lombosodik
4	tovább+fehéredik
4	tovább+enyhül
4	tönkre+silányul
4	tölcséresedik
4	tőkésedik
4	takarékosodik
4	tágul-szűkül
4	szorosodik
4	szlovákosodik
4	szerényül
4	személytelenedik
4	szemben+épül
4	szárnyasodik
4	szakállasodik
4	szagtalanodik
4	sejtesedik
4	rokonul
4	rákosodik
4	rá+keményedik
4	rá+bambul
4	pudvásodik
4	posványosodik
4	porcosodik
4	poposodik
4	pókhálósodik
4	pikkelyesedik
4	ott+tömörül
4	ott+szabadul
4	ott+létesül
4	ott+erősödik
4	ott+bizonyul
4	össze+filcesedik
4	össze+elegyedik
4	orvul
4	öregszik
4	odvasodik
4	ödémásodik
4	oda+igazodik
4	oda+házasodik
4	oda+csoportosul
4	nyalánkodik
4	nevesül
4	népiesedik
4	neki+kerekedik
4	meg+zúzmarásodik
4	meg+vállasodik
4	meg+tudatosul
4	meg+szilajodik
4	meg+szíjasodik
4	meg+szerelmesedik
4	meg+szárnyasul
4	meg+rútul
4	meg+nyüvesedik
4	meg+nyurgul
4	meg+normálisodik
4	meg+lombosodik
4	meg+lanyhul
4	meg+keményül
4	meg+jegesedik
4	meg+házasul
4	meg+görcsösödik
4	meg+gombásodik
4	meg+formásodik
4	meg+folyósodik
4	meg+férgesül
4	meg+felhősödik
4	meg+dühösödik
4	meg+családosodik
4	meg+bikásodik
4	magányosodik
4	macskásodik
4	lomhul
4	linkül
4	levelesedik
4	létre+készül
4	le+szálkásodik
4	le+silányodik
4	le+párásodik
4	le+mattul
4	le+laposodik
4	le+kicsinyül
4	le+híresül
4	le+halványul
4	le+feketedik
4	krémesedik
4	kövérül
4	körül+tágul
4	körül+állandósul
4	koptul
4	ki+zsírosodik
4	ki+vastagodik
4	ki+üdül
4	ki+tökéletesedik
4	ki+szegényedik
4	ki+pofásodik
4	ki+nősül
4	ki+melegszik
4	ki+lázasodik
4	ki+kutyul
4	ki+károsodik
4	ki+idegenedik
4	ki+hígul
4	ki+gazdagodik
4	ki+fényesül
4	ki+deresedik
4	ki+buggyosodik
4	ki+barnul
4	ki+azonosul
4	inasodik
4	hozzá+torzul
4	hozzá+kerekedik
4	hozzá+hülyül
4	hozzá+durvul
4	hívül
4	havasodik
4	hátra+simul
4	hátra+igazodik
4	hátra+görbül
4	hamusodik
4	halhatatlanodik
4	halálosodik
4	gyepesedik
4	főnevesedik
4	filcesedik
4	fényesül
4	fel+vizesedik
4	fel+simul
4	fel+ritkul
4	fel+pirosodik
4	fel+melegül
4	fel+levegősödik
4	fel+langyosodik
4	fel+lágyul
4	fel+dühösödik
4	fekélyesedik
4	fanyarodik
4	európaiasodik
4	eresedik
4	el+zúzmarásodik
4	el+zöngétlenedik
4	el+vértelenedik
4	el+ukránosodik
4	el+tésztásodik
4	el+szennyesedik
4	el+szászosodik
4	el+setétül
4	el+rútul
4	el+ráncosodik
4	el+pixelesedik
4	el+pépesedik
4	el+parasztosodik
4	el+parásodik
4	el+mongolosodik
4	el+molyosodik
4	el+medvésedik
4	el+marhul
4	ellen+bizonyul
4	el+lelkesedik
4	el+légiesedik
4	el+laposul
4	el+közömbösödik
4	el+konyul
4	el+íresedik
4	el+hegyesedik
4	el+hályogosodik
4	el+haloványul
4	el+gyermekesedik
4	el+gyerekesedik
4	el+foltosodik
4	el+finomodik
4	el+fiatalodik
4	elevenül
4	el+életlenedik
4	el+édesül
4	el+csirizesedik
4	el+csángósodik
4	el+bővül
4	el+betegedik
4	el+aszályosodik
4	el+arabosodik
4	együtt+készül
4	egyet+mordul
4	egészségesedik
4	egesedik
4	edzősödik
4	csupaszul
4	csinosul
4	cserjésedik
4	borzasodik
4	boldogodik
4	blokkosodik
4	be+zavarosodik
4	be+tüzesedik
4	be+torzul
4	be+szerelmesedik
4	be+szénsavasodik
4	be+setétedik
4	be+lombosodik
4	bele+sötétedik
4	bele+rozsdásodik
4	bele+lilul
4	bele+idegenedik
4	bele+frissül
4	bele+durvul
4	bele+büdösödik
4	be+kutyul
4	be+komolyodik
4	be+kábul
4	be+iszaposodik
4	be+hullámosodik
4	be+homályosul
4	be+hártyásodik
4	be+foltosodik
4	be+fehéredik
4	be+boltosul
4	bandzsul
4	balogul
4	át+vörösödik
4	át+simul
4	át+nősül
4	át+nemesedik
4	árnyasodik
4	arányosodik
4	által+teljesül
4	agyon+finomul
3	vissza+tágul
3	vissza+személyesedik
3	vissza+rövidül
3	vissza+németesedik
3	vissza+módosul
3	vissza+merevedik
3	vissza+laposodik
3	vissza+komolyodik
3	vissza+kékül
3	vissza+izmosodik
3	vissza+hidegedik
3	vissza+emberesedik
3	vissza+álmosodik
3	virágosodik
3	világiasodik
3	véresedik
3	végtelenedik
3	végre+részesül
3	végig+vadul
3	végig+simul
3	végig+gyengül
3	üzletiesedik
3	utána+szabadul
3	üresül
3	ünnepélyesedik
3	túl+terebélyesedik
3	túl+tágul
3	túl+finomodik
3	tulajdonodik
3	túl+adósodik
3	tovább+vastagodik
3	tovább+terebélyesedik
3	tovább+szépül
3	tovább+sűrűsödik
3	tovább+módosul
3	tovább+lelkesedik
3	tovább+készülődik
3	tovább+finomodik
3	tovább+egyszerűsödik
3	tovább+dúsul
3	tovább+csorbul
3	töményedik
3	talajosodik
3	szűkül-tágul
3	szövevényesedik
3	szotyósodik
3	szottyosodik
3	szorbul
3	szögletesedik
3	sziklásodik
3	szét+terebélyesedik
3	szét+ritkul
3	szét+kertesedik
3	szét+elegyedik
3	szerte+létesül
3	személynevesül
3	személyesül
3	szemben+magasodik
3	szemben+erősödik
3	strammul
3	spanyolosodik
3	sokszorosodik
3	slumosodik
3	sivárul
3	semlegesül
3	rozsdásul
3	rostosodik
3	románosodik
3	reszesedik
3	rá+közösül
3	rá+gyorsul
3	rá+fanyarodik
3	puklisodik
3	pocsolyásodik
3	pimpósodik
3	pépesedik
3	párhuzamosodik
3	palásodik
3	ott+tompul
3	ott+sötétedik
3	ott+rozsdásodik
3	ott+gyengül
3	ott+görbül
3	oszloposodik
3	ószlávul
3	össze+tornyosul
3	össze+párosul
3	össze+mordul
3	össze+kedvesedik
3	össze+hegesedik
3	ólmosodik
3	olcsósodik
3	oda+nősül
3	oda+fehéredik
3	nyálkásodik
3	neki+vidorodik
3	neki+pirosodik
3	neki+lelkesedik
3	neki+dühösödik
3	molyosodik
3	módosodik
3	mobilodik
3	mézesedik
3	mellesedik
3	meg+virágosodik
3	meg+veszekszik-vénül
3	meg+vaskosul
3	meg+üszögösödik
3	meg+ügyesedik
3	meg+terebélyesedik
3	meg+szőrösödik
3	meg+szakosodik
3	meg+szakállasodik
3	meg+setétedik
3	meg+sebesedik
3	meg+részesedik
3	meg+pikkelyesedik
3	meg+önállósodik
3	meg+nyúlósodik
3	meg+meszesedik
3	meg+lucskosodik
3	meg+lovasodik
3	meg+lelkesül
3	meg+langyul
3	meg+kutyul
3	meg+közül
3	meg+kozmásodik
3	meg+kezesedik
3	meg+károsul
3	meg+józanodik
3	meg+ízetlenül
3	meg+ízesedik
3	meg+inasodik
3	meg+idősödik
3	meg+hegyesedik
3	meg+hamisodik
3	meg+halkul
3	meg+gumisodik
3	meg+grízesedik
3	meg+gonoszodik
3	meg+erőtlenedik
3	meg+érdesedik
3	meg+élesül
3	meg+egyszerűsödik
3	meg+egyenesedik
3	meg+egeresedik
3	meg+durvul
3	meg+csupaszodik
3	meg+csúcsosodik
3	meg+csinosodik
3	meg+bőszül
3	meg+borosodik
3	meg+bogosodik
3	meg+asszonyosodik
3	meg+aljasul
3	magzatosodik
3	magyarul
3	magyarodik
3	magosodik
3	lúgosodik
3	limonitosodik
3	levegősödik
3	le+vakul
3	le+szerényedik
3	le+alacsonyul
3	kurtábbodik
3	külföldiesedik
3	központosodik
3	közé+készül
3	közé+épül
3	közbe+mordul
3	körül+magasodik
3	komolytalanodik
3	ki+valósul
3	ki+tudósodik
3	ki+szerelmesedik
3	kispolgárosodik
3	ki+soványodik
3	ki+pikkelyesedik
3	ki+nedvesedik
3	ki+lelkesedik
3	ki+kotyogósodik
3	ki+jogosul
3	ki+jegesedik
3	ki+igazul
3	ki+hidegedik
3	ki+halványul
3	ki+forrósodik
3	ki+foltosodik
3	ki+csúful
3	ki+csírásodik
3	kicsinyül
3	ki+csinosul
3	ki+bokrosodik
3	ki+bizonyul
3	kevesebbedik
3	készül-készül
3	kecskésedik
3	karosodik
3	kacérul
3	irásodik
3	indül
3	igényesedik
3	ide+szabadul
3	ide+házasodik
3	ide+csábul
3	hurkosodik
3	hozzá+szelídül
3	hozzá+szegényedik
3	hozzá+mélyül
3	hozzá+keményedik
3	hozzá+ízesül
3	hozzá+butul
3	hínárosodik
3	háziasul
3	hátra+mordul
3	hangyásodik
3	győzedelmesedik
3	gyöngyösödik
3	gyantásodik
3	gumisodik
3	gorombul
3	gödrösödik
3	göbösödik
3	gazdagul
3	-frissül
3	folyósodik
3	foghíjasodik
3	fel+tevésedik
3	fel+sudárodik
3	fel+pusztul
3	fel+-mordul
3	fel+lombosodik
3	fel+iszaposodik
3	fel+homályosodik
3	fel+gombásodik
3	fel+gazosodik
3	fel+dombosodik
3	fel+csupaszodik
3	evesedik
3	értelmesül
3	erdősödik
3	érdesedik
3	engedelmesedik
3	el+zuzmósodik
3	el+zombisodik
3	el+zavarosodik
3	el+zátonyosodik
3	el+zápul
3	el+vidékiesedik
3	el+vastagodik
3	el+varasodik
3	el+varangyosodik
3	el+üzletesedik
3	el+unalmasodik
3	el+ügyetlenedik
3	el+taknyosodik
3	el+szivacsosodik
3	el+szexesedik
3	el+székelyesedik
3	el+süketül
3	el+sárosodik
3	el+rosszul
3	el+podzolosodik
3	el+pocsolyásodik
3	el+piacosodik
3	el+pestiesedik
3	előre+bizonyul
3	el+ólmosodik
3	el+növényesedik
3	el+lúgosodik
3	el+létesül
3	el+langyosodik
3	el+kristályosodik
3	el+kormosodik
3	el+korcsul
3	el+kopaszodik
3	el+konzolosodik
3	el+komolytalanodik
3	el+kergül
3	el+kereszténytelenedik
3	el+kásásodik
3	el+japánosodik
3	el+iparosodik
3	el+horvátosodik
3	el+hínárosodik
3	el+hígul
3	el+haragul
3	el+görcsösödik
3	el+giccsesedik
3	el+gazosul
3	el+gázosodik
3	el+függetlenedik
3	el+forrósodik
3	el+európaiasodik
3	élénkedik
3	el+egyesül
3	elé+épül
3	el+denevéresedik
3	el+cukrosodik
3	el+cserjésedik
3	el+csámpásodik
3	el+bolhásodik
3	el+bizonyul
3	el+barbárosodik
3	el+balkániasodik
3	el+aránytalanodik
3	el+apátlanodik
3	el+anyagtalanodik
3	el+aggul
3	eklatánsul
3	ékesül
3	éhül
3	egyenrangúsodik
3	derekul
3	csillagosodik
3	cicisedik
3	bimbósodik
3	betegül
3	be+tágul
3	be+sárosodik
3	be+részesül
3	be+puhul
3	bele+tágul
3	bele+szűkül
3	bele+szilárdul
3	bele+szegényedik
3	bele+ráncosodik
3	bele+magasodik
3	bele+kopaszodik
3	bele+hősül
3	bele+fiatalodik
3	bele+csúnyul
3	bele+bátorodik
3	be+konyul
3	be+kerekedik
3	be+habosodik
3	be+élénkül
3	be+dúsul
3	be+csipásodik
3	be+cserjésedik
3	be+bokrosodik
3	be+azonosul
3	be+álmosodik
3	be+algásodik
3	bankosodik
3	balkánosodik
3	át+színesedik
3	át+pirosodik
3	át+nemesül
3	át+kristályosul
3	át+finomodik
3	át+érvényesül
3	aszályosodik
3	árnyékosodik
3	áramvonalasodik
3	apusodik
3	által+üdvözül
3	által+készül
3	által+bővül
3	alantasul
3	alá+erősödik
3	agykárosodik
3	agyagosodik
3	aggul
2	zsombékosodik
2	zselésedik
2	zordonul
2	zamatosodik
2	vissza+vékonyodik
2	vissza+újul
2	vissza+törpül
2	vissza+tompul
2	vissza+tömörödik
2	vissza+szűkül
2	vissza+szlovákosodik
2	vissza+szépül
2	vissza+sűrűsödik
2	vissza+soványodik
2	vissza+sötétedik
2	vissza+silányul
2	vissza+mélyül
2	vissza+lágyul
2	vissza+kristályosul
2	vissza+kristályosodik
2	vissza+korosodik
2	vissza+ízesül
2	vissza+hülyül
2	vissza+háziasodik
2	vissza+hatalmasodik
2	vissza+hangosodik
2	vissza+göndörödik
2	vissza+gazdagodik
2	vissza+forrósodik
2	vissza+finomodik
2	vissza+feketedik
2	vissza+csendesedik
2	vissza+bolondul
2	vissza+betegedik
2	vissza+bátorodik
2	vissza+állatiasodik
2	vissza+alacsonyodik
2	villásodik
2	világiasul
2	vértelenedik
2	vényesül
2	vemhesedik
2	véletlenül
2	végre+tudatosul
2	végre+teljesül
2	végre+egyesül
2	végre+boldogul
2	végig+érvényesül
2	végig+bizonyul
2	vásik-vénül
2	varangyosodik
2	vackosodik
2	utcabálosodik
2	utasodik
2	utána+pusztul
2	utána+készül
2	utána+kerekedik
2	utána+boldogul
2	urasodik
2	újságírósodik
2	újra+vizesedik
2	újra+testesül
2	újra+szilárdul
2	újra+honosodik
2	újra+elevenedik
2	ügyetlenedik
2	túl+nehezedik
2	túl+gyorsul
2	túl+görbül
2	tova+sárgul
2	tova+épül
2	tovább+vékonyodik
2	tovább+tisztul
2	tovább+színesedik
2	tovább+szilárdul
2	tovább+sokasodik
2	tovább+öregedik
2	tovább+igazodik
2	tovább+frissül
2	tovább+ferdül
2	tovább+élesedik
2	tovább+búsul
2	tovább+boldogul
2	totyakosodik
2	törvényesül
2	törvényesedik
2	történetesedik
2	torkosodik
2	tönkre+készül
2	tokásodik
2	többszörösödik
2	tétlenül
2	testvéresül
2	testetlenedik
2	terhesedik
2	tele+gombásodik
2	tekintélyesedik
2	tejesül
2	táskásodik
2	tarul
2	társadalmasodik
2	tanúsodik
2	taknyosodik
2	tájiasodik
2	szúrósodik
2	szövetségesedik
2	szőrtelenedik
2	szolidul
2	sznobul
2	szivárványosodik
2	szikrásodik
2	szigetesedik
2	szét+vadul
2	szét+torzul
2	szét+épül
2	szervesedik
2	szerte+semmisül
2	szerte+lazul
2	szennyesedik
2	szemetesedik
2	szemesedik
2	személyesedik
2	szemben+részesül
2	szemben+készül
2	szemben+károsodik
2	szelesedik
2	székelyesedik
2	szegényesedik
2	szarusodik
2	szárnyasul
2	számszerűsödik
2	számítógépesedik
2	szalmásodik
2	szabványosul
2	szabálytalanodik
2	svédesül
2	súlytalanodik
2	súgósodik
2	sörtésedik
2	sokasul
2	slágeresedik
2	serényedik
2	selymesedik
2	sekélyül
2	sekélyesül
2	savósodik
2	sarlósodik
2	salétromosodik
2	salakosodik
2	rücskösödik
2	rózsásodik
2	-rosszul
2	rongyul
2	rokonosodik
2	rögösödik
2	rockosodik
2	riválisodik
2	ridegedik
2	revesedik
2	rendületlenül
2	rendszeresedik
2	rá+zápul
2	rá+világosodik
2	rá+vakul
2	rá+tornyosul
2	rá+tömörül
2	rasztásodik
2	rá+súlyosul
2	rá+sötétül
2	rá+készülődik
2	rá+kerekedik
2	rá+gyökeresedik
2	rá+görcsösödik
2	rá+édesedik
2	rá+dohosodik
2	rá+dadásul
2	rácsosodik
2	rá+cserepesedik
2	rá+bolondul
2	platformosodik
2	piszkosodik
2	pettyesedik
2	pépesül
2	pelyhesedik
2	pattanásosodik
2	paripásodik
2	ott+terebélyesedik
2	ott+szilárdul
2	ott+sűrűsödik
2	ott+részesül
2	ott+öregedik
2	ott+melegedik
2	ott+készülődik
2	otthonosodik
2	ott+házasodik
2	ott+hasznosul
2	ott+gyökeresedik
2	ott+feketedik
2	ott+csúcsosodik
2	össze+zavarosodik
2	össze+torzul
2	összesürüsödik
2	össze+sárgul
2	össze+rozsdásodik
2	össze+rokonosodik
2	össze+rémesedik
2	össze+pusztul
2	össze+puhul
2	össze+nemezesedik
2	össze+merevül
2	össze+lelkesedik
2	össze+kövesül
2	össze+keskenyedik
2	össze+keményedik
2	össze+igazodik
2	össze+házasul
2	össze+édesedik
2	össze+birkásodik
2	oroszosodik
2	ormosodik
2	öregasszonyosodik
2	öntudatosul
2	olaszosodik
2	olajosodik
2	okosabbodik
2	oda+szelídül
2	oda+puhul
2	oda+módosul
2	oda+merevedik
2	oda+melegedik
2	oda+készülődik
2	oda+görbül
2	oda+csábul
2	oda+bolondul
2	nyalábosodik
2	novellásodik
2	nevesedik
2	nettül
2	néptelenül
2	népszerűtlenedik
2	népszérűsödik
2	nemezesedik
2	neki+mérgesedik
2	neki+lelkesül
2	neki+emberesedik
2	neki+élesedik
2	náthásodik
2	mórul
2	mocskosodik
2	meztelenül
2	meredekedik
2	mellé+magasodik
2	meg+zenésedik
2	meg+vaskosodik
2	meg+urasodik
2	meg+terhesül
2	meg+templomosodik
2	meg+telesedik
2	meg+taknyosodik
2	meg+szotyósodik
2	meg+szívósodik
2	meg+színesül
2	meg+szarvasodik
2	meg+szálkásodik
2	meg+szagosodik
2	meg+sömörösödik
2	meg+serényedik
2	meg+seggesedik
2	meg+sajtosodik
2	meg+rühesedik
2	meg+rongyosodik
2	meg+rögösödik
2	meg+ridegül
2	meg+revesedik
2	meg+pulykásodik
2	meg+pókhálósodik
2	meg+öröködik
2	meg+ólmosodik
2	meg+okosul
2	meg+nyakasodik
2	meg+nőiesedik
2	meg+nedvesül
2	meg+mohosodik
2	meg+módosodik
2	meg+mihályosodik
2	meg+makacsul
2	meg+magyarodik
2	meg+magasztosul
2	meg+levesedik
2	meg+lassúbbodik
2	meg+kovászosodik
2	meg+korosodik
2	meg+komorul
2	meg+kockásodik
2	meg+kevélyedik
2	meg+kérgesül
2	meg+kehesedik
2	meg+kecskésedik
2	meg+kampósodik
2	meg+jegecesedik
2	meg+javasul
2	meg+izmosul
2	meg+ismerősödik
2	meg+hűsül
2	meg+homokosodik
2	meg+homályosul
2	meg+hiúsul
2	meg+híresedik
2	meg+harmatosodik
2	meg+hamisul
2	meg+hájasodik
2	meg+habosodik
2	meg+gyerekesedik
2	meg+függőlegesedik
2	meg+függetlenedik
2	meg+finomul
2	meg+filcesedik
2	meg+fehérül
2	meg+erősül
2	meg+érdemesül
2	meg+emberiesül
2	meg+egészségesedik
2	meg+csoportosul
2	meg+csillagosodik
2	meg+csenevészül
2	meg+csehül
2	meg+bugosodik
2	meg+bizonyosul
2	meg+betegül
2	meg+begyesedik
2	meg+aszúsodik
2	meg+apósodik
2	meg+alacsonyodik
2	masszásodik
2	mangalicásodik
2	májkárosodik
2	magyarosul
2	magmásodik
2	lomposodik
2	lívül
2	liliomosodik
2	levesedik
2	le+trottyosodik
2	létre+készülődik
2	le+szelídül
2	le+romosodik
2	le+ritkul
2	le+lassúbbodik
2	le+kopárodik
2	le+kokszosodik
2	le+kerekül
2	le+keményedik
2	le+kékül
2	le+házasodik
2	le+halványodik
2	légtelenedik
2	le+göndörödik
2	legényesedik
2	le+finomodik
2	le+ferdül
2	le+fakul
2	le+egyesül
2	ledérül
2	le+csórósodik
2	le+bambul
2	le+aprósodik
2	lassul-gyorsul
2	lassabbodik
2	lányosodik
2	lankásodik
2	langyul
2	langyosul
2	láncosodik
2	lakályosodik
2	kúposodik
2	külön+készül
2	kuckósodik
2	kreolosodik
2	kráteresedik
2	közömbösül
2	kozmetikusodik
2	közjogiasodik
2	körül+zöldül
2	körül+tornyosul
2	körül+szűkül
2	körül+szépül
2	körül+készülődik
2	körül+készül
2	körül+csendesedik
2	korcsul
2	koravénül
2	kopaszul
2	könnyesedik
2	kokszosodik
2	klubosodik
2	ki+vékonyul
2	ki+üresül
2	ki+üregesedik
2	ki+ügyesedik
2	ki+testesedik
2	ki+tejesedik
2	ki+szöszösödik
2	ki+szegesedik
2	ki+sósodik
2	kisebbül
2	ki+puhul
2	ki+pelyhesedik
2	ki+párosul
2	ki+őszül
2	ki+nyurgul
2	ki+narancsosodik
2	ki+magyarosodik
2	ki+közösül
2	ki+kérgesedik
2	ki+-kerekedik
2	ki+karéjosodik
2	ki+jelentéktelenedik
2	ki+hólyagosodik
2	kígyósodik
2	ki+gyöngyösödik
2	ki+görbül
2	ki+fürtösödik
2	ki+érvényesül
2	ki+enyhül
2	ki+élesül
2	ki+elegyedik
2	ki+egyesül
2	ki+egyenesül
2	ki+csontosodik
2	ki+buborékosodik
2	ki+boltosul
2	ki+betegedik
2	kézművesedik
2	kétnyelvűsödik
2	kérgesül
2	képesül
2	kékesedik
2	kegyetlenedik
2	kecsesül
2	karbonátosodik
2	kaolinosodik
2	kalászosodik
2	józanul
2	jelesedik
2	jelenedik
2	ivartalanodik
2	irigyedik
2	indiánosodik
2	immunkárosodik
2	időtlenedik
2	ide+sárgul
2	ide+pusztul
2	ide+melegedik
2	ide+honosodik
2	idegesedik
2	hunul
2	hozzá+tompul
2	hozzá+részesül
2	hozzá+okosodik
2	hozzá+korosodik
2	hozzá+kezesedik
2	hozzá+görbül
2	hozzá+fakul
2	hozzá+aljasul
2	horgosodik
2	hófehérül
2	hitvesedik
2	hiteltelenedik
2	hétköznapiasodik
2	haza+épül
2	hatástalanodik
2	harsul-falsul
2	gyűrűsödik
2	gyorsul-lassul
2	gyorsul-gyorsul
2	gyöpösödik
2	gyöngyül
2	gyógyult-üszkösödik
2	gyermetegül
2	gyapjasodik
2	gyámoltalanodik
2	gumósodik
2	göndörül
2	gombócosodik
2	glóriásul
2	gesztesedik
2	gépiesedik
2	gallul
2	gálánsul
2	füvesedik
2	frígül
2	franciásodik
2	fölöslegesül
2	fölé+tornyosodik
2	fogkövesedik
2	foganatosul
2	foganatosodik
2	fittül
2	figurásodik
2	fettül
2	férgesül
2	fenn+mordul
2	fel+zöldül
2	fel+zavarosodik
2	fel+vizenyősödik
2	fel+valósul
2	fel+turbósodik
2	fel+sebesedik
2	félre+görbül
2	fel+nyúlánkodik
2	felnőttesedik
2	fel+nemesedik
2	fel+melegszik
2	fel+magasztosodik
2	fel+kevélyedik
2	fel+izmosodik
2	fel+hülyül
